cod_cnuc,mean,na_rows,total_days,pa_name_cnuc,pt_wkname
0000.00.1518,1.155065472088215,0,1451,RESERVA EXTRATIVISTA RIO CAJARI,Reserva Extrativista do Rio Cajari
0000.00.1521,1.1392143349414197,0,1451,ÁREA DE PROTEÇÃO AMBIENTAL BACIA DO PARAÍBA DO SUL,Área de Proteção Ambiental Bacia do Paraíba do Sul
0000.00.1563,0.64,1,1451,RESERVA EXTRATIVISTA ACAú-GOIANA,Reserva Extrativista Acaú–Goiana
0000.00.1564,0.9324137931034483,1,1451,RESERVA EXTRATIVISTA CHAPADA LIMPA,Reserva Extrativista Chapada Limpa
0000.00.1606,0.6110344827586207,1,1451,RESERVA EXTRATIVISTA DO MéDIO PURúS,Reserva Extrativista do Médio Purus
0000.00.1626,0.9461713419257013,0,1319,PARQUE NACIONAL NASCENTES DO LAGO JARI,Parque Nacional das Nascentes do Lago Jari
0000.00.1628,0.36689655172413793,1,1451,RESERVA EXTRATIVISTA ITUXí,Reserva Extrativista Ituxí
0000.00.1633,2.0652009097801365,0,1319,PARQUE NACIONAL MAPINGUARI,Parque Nacional Mapinguari
0000.00.1808,1.5248275862068965,1,1451,RESERVA EXTRATIVISTA DE CASSURUBá,Reserva Extrativista de Cassurubá
0000.00.1809,1.043448275862069,1,1451,RESERVA EXTRATIVISTA PRAINHA DO CANTO VERDE,Reserva Extrativista Prainha do Canto Verde
0000.00.1812,7.668504479669194,0,1451,MONUMENTO NATURAL DO RIO SãO FRANCISCO,Monumento Natural do Rio São Francisco
0000.00.1813,0.9,1,1451,REFúGIO DE VIDA SILVESTRE DO RIO DOS FRADES,Refúgio de Vida Silvestre do Rio dos Frades
0000.00.1880,0.82,1,1451,REFúGIO DE VIDA SILVESTRE DE UNA,Refúgio de Vida Silvestre de Una
0000.00.1908,2.503787878787879,0,1320,PARQUE NACIONAL DE BOA NOVA,Parque Nacional de Boa Nova
0000.00.1909,0.3489655172413793,1,1451,PARQUE NACIONAL DA SERRA DAS LONTRAS,Parque Nacional da Serra das Lontras
0000.00.1910,4.445899379738112,0,1451,PARQUE NACIONAL DO ALTO CARIRI,Parque Nacional do Alto Cariri
0000.00.1911,0.760854583046175,0,1451,REFÚGIO DE VIDA SILVESTRE DE SANTA CRUZ,Refúgio de Vida Silvestre de Santa Cruz
0000.00.1912,0.6275862068965518,1,1451,ÁREA DE PROTEÇÃO AMBIENTAL COSTA DAS ALGAS,Área de Proteção Ambiental Costa das Algas
0000.00.2075,2.713301171605789,0,1451,RESERVA PARTICULAR DO PATRIMÔNIO NATURAL BURACO DAS ARARAS,Reserva Particular do Patrimônio Natural Buraco das Araras
0000.00.2093,1.50723638869745,0,1451,RESERVA PARTICULAR DO PATRIMÔNIO NATURAL DA UNISC,Reserva Particular do Patrimônio Natural da Universidade de Santa Cruz do Sul
0000.00.2633,4.693314955203308,0,1451,PARQUE NACIONAL DA FURNA FEIA,Parque Nacional da Furna Feia
0000.00.2634,0.6821829855537721,2,1248,RESERVA BIOLÓGICA BOM JESUS,Reserva Biológica Bom Jesus
0000.00.2874,3.4955203308063405,0,1451,PARQUE NACIONAL MARINHO DAS ILHAS DOS CURRAIS,Parque Nacional Marinho das Ilhas dos Currais
0000.00.3136,6.43972706595906,0,1319,PARQUE NACIONAL DA SERRA DO GANDARELA,Parque Nacional da Serra do Gandarela
0000.00.3137,2.331060606060606,0,1320,PARQUE NACIONAL GUARICANA,Parque Nacional Guaricana
0000.12.0939,1.9862164024810476,0,1451,PARQUE ESTADUAL CHANDLESS,Parque Estadual Chandless
0000.13.0986,5.820124052377671,0,1451,RESERVA DE DESENVOLVIMENTO SUSTENTÁVEL MAMIRAUÁ,Reserva de Desenvolvimento Sustentável Mamirauá
0000.13.1007,1.0544452101998623,0,1451,PARQUE ESTADUAL RIO NEGRO SETOR NORTE,Parque Estadual Rio Negro Setor Norte
0000.13.1008,3.5320468642315643,0,1451,PARQUE ESTADUAL SERRA DO ARACÁ,Parque Estadual Serra do Aracá
0000.13.1010,5.811853893866299,0,1451,PARQUE ESTADUAL SUMAÚMA,Parque Estadual Sumaúma
0000.13.1011,1.875,0,8,RESERVA BIOLÓGICA MORRO DOS SEIS LAGOS,Reserva Biológica Morro dos Seis Lagos
0000.15.1022,15.584745762711865,0,354,PARQUE ESTADUAL DO UTINGA,Parque Estadual do Utinga
0000.15.2042,1.0117160578911095,0,1451,PARQUE ESTADUAL CHARAPUCU,Parque Estadual Charapucu
0000.16.0293,3.2818745692625777,0,1451,ÁREA DE PROTEÇÃO AMBIENTAL DO RIO CURIAÚ,Área de Proteção Ambiental do Rio Curiaú
0000.17.1486,154.57822191592007,0,1451,PARQUE ESTADUAL DO JALAPãO,Parque Estadual do Jalapão
0000.17.1487,9.8407994486561,0,1451,PARQUE ESTADUAL DO CANTãO,Parque Estadual do Cantão
0000.17.1488,2.7490458015267176,0,1048,PARQUE ESTADUAL DO LAJEADO,Parque Estadual do Lajeado
0000.17.1501,1.4158620689655173,1,1451,ÁREA DE PROTEÇÃO AMBIENTAL ILHA DO BANANAL/CANTÃO,Área de Proteção Ambiental Ilha do Bananal/Cantão
0000.21.1882,2.9786354238456236,0,1451,PARQUE ESTADUAL DO BACANGA,Parque Estadual do Bacanga
0000.21.1886,13.281874569262577,0,1451,PARQUE ESTADUAL MARINHO DO PARCEL DE MANUEL LUíS,Parque Estadual Marinho do Parcel de Manuel Luís
0000.21.1887,1.741025641025641,1,391,ÁREA DE PROTEçãO AMBIENTAL DA BAIXADA MARANHENSE,Área de Proteção Ambiental da Baixada Maranhense
0000.21.1888,1.258312020460358,0,391,ÁREA DE PROTEçãO AMBIENTAL DE UPAON-AçU / MIRITIBA / ALTO PREGUIçAS,Área de Proteção Ambiental de Upaon-Açu-Miritiba-Alto Preguiças
0000.21.1891,2.954198473282443,1,394,ESTAçãO ECOLóGICA DO SíTIO RANGEDOR,Parque Estadual do Sítio do Rangedor
0000.21.1963,4.0137931034482754,1,1451,PARQUE ESTADUAL DE MIRADOR,Parque Estadual do Mirador
0000.23.0947,3.4100620261888355,0,1451,PARQUE ESTADUAL MARINHO DA PEDRA DA RISCA DO MEIO,Parque Estadual Marinho da Pedra da Risca do Meio
0000.23.0960,5.059958649207443,0,1451,MONUMENTO NATURAL MONÓLITOS DE QUIXADÁ,Monumento Natural dos Monólitos de Quixadá
0000.23.0961,2.9641626464507236,0,1451,MONUMENTO NATURAL DAS FALÉSIAS DE BEBERIBE,Monumento Natural das Falésias de Beberibe
0000.23.0963,21.23776705720193,0,1451,PARQUE ESTADUAL DO COCÓ,Parque Estadual do Cocó
0000.24.1475,33.44521019986217,0,1451,"PARQUE ESTADUAL DUNAS DE NATAL "" JORNALISTA LUIZ MARIA ALVES",Parque Estadual Dunas de Natal
0000.25.0483,13.755341144038594,0,1451,PARQUE ESTADUAL DA PEDRA DA BOCA,Parque Estadual da Pedra da Boca
0000.25.0484,4.653342522398346,0,1451,PARQUE ESTADUAL MARINHO DE AREIA VERMELHA,Parque Estadual Marinho de Areia Vermelha
0000.25.0904,20.352860096485184,0,1451,MONUMENTO NATURAL VALE DOS DINOSSAUROS,Vale dos Dinossauros (Sousa)
0000.25.2309,2.511894273127753,0,1135,ÁREA DE PROTEÇÃO AMBIENTAL RONCADOR,Reserva Ecológica do IBGE
0000.25.2331,3.9710544452102,0,1451,ESTAçãO ECOLóGICA DO PAU BRASIL,Estação Ecológica do Pau-Brasil
0000.25.2336,3.6822880771881463,0,1451,PARQUE ESTADUAL PICO DO JABRE,Parque Estadual Pico do Jabre
0000.26.0966,21.719503790489316,0,1451,PARQUE ESTADUAL DE DOIS IRMÃOS,Parque Dois Irmãos
0000.29.0296,1.6547208821502413,0,1451,PARQUE ESTADUAL DO MORRO DO CHAPÉU,Parque Estadual do Morro do Chapéu
0000.29.0297,2.640937284631289,0,1451,PARQUE ESTADUAL DAS SETE PASSAGENS,Parque Estadual das Sete Passagens
0000.29.0325,2.1744827586206896,1,1451,PARQUE ESTADUAL DA SERRA DO CONDURU,Parque Estadual da Serra do Conduru
0000.31.0360,10.158511371467954,0,1451,MONUMENTO NATURAL ESTADUAL GRUTA REI DO MATO,Gruta Rei do Mato
0000.31.0368,10.980013783597519,0,1451,PARQUE ESTADUAL DO SUMIDOURO,Parque Estadual do Sumidouro
0000.31.0388,1.428669882839421,0,1451,PARQUE ESTADUAL BIRIBIRI,Parque Estadual do Biribiri
0000.31.0393,3.458304617505169,0,1451,PARQUE ESTADUAL SERRA NEGRA,Parque Estadual da Serra Negra
0000.31.0394,26.78497587870434,0,1451,PARQUE ESTADUAL DO RIO DOCE,Parque Estadual do Rio Doce
0000.31.0398,24.97381116471399,0,1451,PARQUE ESTADUAL SERRA DO ROLA MOÇA,Parque Estadual da Serra do Rola-Moça
0000.31.0406,7.514128187456926,0,1451,PARQUE ESTADUAL SERRA DO PAPAGAIO,Pico do Papagaio (Minas Gerais)
0000.31.0890,3.6161268090971745,0,1451,PARQUE ESTADUAL DA SERRA DO CABRAL,Parque Estadual da Serra do Cabral
0000.32.0331,3.0957960027567193,0,1451,PARQUE ESTADUAL DE ITAÚNAS,Parque Estadual de Itaúnas
0000.32.0332,9.341144038594074,0,1451,PARQUE ESTADUAL PAULO CÉSAR VINHA,Parque Estadual Paulo César Vinha
0000.32.1533,21.201240523776704,0,1451,MONUMENTO NATURAL O FRADE E A FREIRA,Frade e a Freira
0000.32.1667,2.1467953135768436,0,1451,RESERVA BIOLóGICA DE DUAS BOCAS,Reserva Biológica de Duas Bocas
0000.32.1673,30.468642315644384,0,1451,PARQUE ESTADUAL DA PEDRA AZUL,Parque Estadual da Pedra Azul
0000.32.1831,1.9462439696760854,0,1451,PARQUE ESTADUAL DA CACHOEIRA DA FUMAçA,Parque Estadual da Cachoeira da Fumaça
0000.32.1833,0.7325982081323226,0,1451,PARQUE ESTADUAL DE MATA DAS FLORES,Parque Estadual de Mata das Flores
0000.33.0728,0.9365517241379311,1,1451,RESERVA BIOLÓGICA ESTADUAL DA PRAIA DO SUL,Reserva Biológica Estadual da Praia do Sul
0000.33.1476,4.5982081323225366,0,1451,PARQUE ESTADUAL DA SERRA DA TIRIRICA,Parque Estadual da Serra da Tiririca
0000.33.1477,2.8545830461750517,0,1451,PARQUE ESTADUAL DA ILHA GRANDE,Parque Estadual da Ilha Grande
0000.33.1478,32.11922811853894,0,1451,PARQUE ESTADUAL DA PEDRA BRANCA,Parque Estadual da Pedra Branca
0000.33.1479,6.798070296347347,0,1451,PARQUE ESTADUAL DO DESENGANO,Parque Estadual do Desengano
0000.33.1480,2.6147484493452793,0,1451,PARQUE ESTADUAL DA SERRA DA CONCÓRDIA,Parque Estadual da Serra da Concórdia
0000.33.1483,0.6445824706694272,2,1451,RESERVA BIOLÓGICA DE ARARAS,Reserva Biológica de Araras
0000.33.1485,17.375603032391453,0,1451,PARQUE ESTADUAL DOS TRÊS PICOS,Parque Estadual dos Três Picos
0000.33.2732,9.674017918676775,0,1451,PARQUE ESTADUAL DA COSTA DO SOL,Parque Estadual da Costa do Sol
0000.35.0800,1.3590627153687111,0,1451,PARQUE ESTADUAL DE CAMPOS DO JORDÃO,Parque Estadual de Campos do Jordão
0000.35.0801,3.396551724137931,1,1451,PARQUE ESTADUAL DO JURUPARÁ,Parque Estadual do Jurupará
0000.35.0808,1.6505858028945555,0,1451,ESTAÇÃO ECOLÓGICA JATAÍ,Estação Ecológica Jataí
0000.35.0810,8.16815988973122,0,1451,PARQUE ESTADUAL CARLOS BOTELHO,Parque Estadual Carlos Botelho
0000.35.0816,27.30186078566506,0,1451,PARQUE ESTADUAL DO MORRO DO DIABO,Parque Estadual Morro do Diabo
0000.35.0818,0.5372413793103449,1,1451,ESTAÇÃO ECOLÓGICA MATA DO JACARÉ,Estação Ecológica Mata do Jacaré
0000.35.0823,1.0514820592823713,0,1282,PARQUE ESTADUAL DE PORTO FERREIRA,Parque Estadual de Porto Ferreira
0000.35.0825,0.8643803585346843,0,1283,PARQUE ESTADUAL DAS FURNAS DO BOM JESUS,Parque Estadual das Furnas do Bom Jesus
0000.35.0826,21.627842866988285,0,1451,PARQUE ESTADUAL TURÍSTICO DO ALTO DO RIBEIRA,Parque Estadual Turístico do Alto Ribeira
0000.35.0831,8.042039972432805,0,1451,PARQUE ESTADUAL DO JUQUERY,Parque Estadual do Juqueri
0000.35.0833,2.910406616126809,0,1451,PARQUE ESTADUAL XIXOVÁ-JAPUÍ,Parque Estadual Xixová-Japuí
0000.35.0834,4.427291523087526,0,1451,PARQUE ESTADUAL MARINHO DA LAJE DE SANTOS,Parque Estadual Marinho da Laje de Santos
0000.35.0836,2.780840799448656,0,1451,PARQUE ESTADUAL DOS MANANCIAIS DE CAMPOS DO JORDÃO,Parque Estadual dos Mananciais de Campos do Jordão
0000.35.0844,21.317022742935908,0,1451,PARQUE ESTADUAL DA CANTAREIRA,Parque Estadual da Cantareira
0000.35.0845,4.280496209510682,0,1451,PARQUE ESTADUAL DO AGUAPEÍ,Parque Estadual Aguapeí
0000.35.0853,6.440385940730531,0,1451,PARQUE ESTADUAL DE VASSUNUNGA,Parque Estadual Vassununga
0000.35.0854,1.1902136457615438,0,1451,PARQUE ESTADUAL DA CAMPINA DO ENCANTADO,Parque Estadual Campina do Encantado
0000.35.0855,3.5630599586492075,0,1451,PARQUE ESTADUAL DE ILHABELA,Parque Estadual de Ilhabela
0000.35.0856,13.595451412818745,0,1451,PARQUE ESTADUAL DA ILHA ANCHIETA,Parque Estadual da Ilha Anchieta
0000.35.0857,1.1943487250172296,0,1451,ESTAÇÃO ECOLÓGICA DOS CAETETUS,Estação Ecológica dos Caetetus
0000.35.0862,15.21157822191592,0,1451,ESTAÇÃO ECOLÓGICA JURÉIA-ITATINS,Estação Ecológica de Juréia-Itatins
0000.35.0870,1.6850447966919366,0,1451,PARQUE ESTADUAL DO RIO PEIXE,Parque Estadual do Rio Peixe
0000.35.1672,0.8497587870434183,0,1451,ESTAÇÃO ECOLÓGICA DO BARREIRO RICO,Estação Ecológica do Barreiro Rico
0000.35.1675,3.078721745908028,0,1283,PARQUE ESTADUAL CAVERNA DO DIABO,Parque Estadual Caverna do Diabo
0000.35.1676,8.465885596140593,0,1451,PARQUE ESTADUAL INTERVALES,Parque Estadual Intervales
0000.35.1677,0.9438377535101404,0,1282,PARQUE ESTADUAL DO ITINGUÇU,Parque Estadual do Itinguçu
0000.35.1678,1.0031176929072487,0,1283,PARQUE ESTADUAL LAGAMAR DE CANANEIA,Parque Estadual Lagamar de Cananéia
0000.35.1679,0.7394695787831513,0,1282,PARQUE ESTADUAL DO PRELADO,Parque Estadual do Prelado
0000.35.1687,17.90405616224649,0,1282,RDS DA BARRA DO UNA,NA
0000.35.1964,1.4453978159126366,0,1282,PARQUE ESTADUAL RESTINGA DE BERTIOGA,Parque Estadual Restinga de Bertioga
0000.35.1968,43.71330117160579,0,1451,MONUMENTO NATURAL ESTADUAL DA PEDRA DO BAú,Pedra do Baú
0000.35.2559,24.68986905582357,0,1451,PARQUE ESTADUAL ALBERTO LöFGREN,Horto Florestal de São Paulo
0000.35.2701,1.1488628532046865,0,1451,ESTAÇÃO ECOLÓGICA DE ITIRAPINA,Estação Ecológica de Itirapina
0000.35.2839,0.9021364576154376,0,1451,PARQUE ESTADUAL NASCENTES DO PARANAPANEMA,Parque Estadual Nascentes do Paranapanema
0000.41.0499,2.5671950379048933,0,1451,PARQUE ESTADUAL DO CERRADO,Parque Estadual do Cerrado
0000.41.0513,1.005513439007581,0,1451,PARQUE ESTADUAL DE CAMPINHOS,Parque Estadual de Campinhos
0000.41.0514,1.1331034482758622,1,1451,PARQUE ESTADUAL DO BOGUAÇU,Parque Estadual do Boguaçu
0000.41.0518,0.9765678842177808,0,1451,PARQUE ESTADUAL DO PAU-OCO,Parque Estadual do Pau-Oco
0000.41.0529,2.099931082012405,0,1451,PARQUE ESTADUAL DA ILHA DO MEL,Parque Estadual da Ilha do Mel
0000.41.0531,1.0323914541695383,0,1451,PARQUE ESTADUAL SERRA DA BAITACA,Parque Estadual Serra da Baitaca
0000.41.0532,0.543762922122674,0,1451,PARQUE ESTADUAL PICO PARANÁ,Parque Estadual Pico do Paraná
0000.41.0539,1.2046864231564438,0,1451,RESERVA BIOLÓGICA SÃO CAMILO,Reserva Biológica São Camilo
0000.41.0541,0.15161957270847692,0,1451,PARQUE ESTADUAL DA GRACIOSA,Parque Estadual da Graciosa
0000.41.0549,9.367332873880082,0,1451,PARQUE ESTADUAL DO GUARTELÁ,Parque Estadual do Guartelá
0000.41.0550,59.69882839421089,0,1451,PARQUE ESTADUAL DE VILA VELHA,Parque Estadual de Vila Velha
0000.42.0780,1.9958649207443142,0,1451,PARQUE ESTADUAL DA SERRA FURADA,Parque Estadual da Serra Furada
0000.42.0786,12.0434183321847,0,1451,PARQUE ESTADUAL DA SERRA DO TABULEIRO,Parque Estadual da Serra do Tabuleiro
0000.42.0789,1.2972413793103448,1,1451,PARQUE ESTADUAL FRITZ PLAUMANN,Parque Estadual Fritz Plaumann
0000.42.0791,2.0758097863542386,0,1451,PARQUE ESTADUAL ACARAI,Parque Estadual do Acaraí
0000.42.1844,3.283252929014473,0,1451,PARQUE ESTADUAL DO RIO VERMELHO,Parque Estadual do Rio Vermelho
0000.43.1018,11.257064093728463,0,1451,PARQUE ESTADUAL DO TURVO,Parque Estadual do Turvo
0000.43.1019,1.2522398345968297,0,1451,PARQUE ESTADUAL DE ESPIGãO ALTO,Parque Florestal Estadual Espigão Alto
0000.43.1863,1.8807718814610614,0,1451,PARQUE ESTADUAL DE ITAPEVA,Parque Estadual de Itapeva
0000.43.1994,6.438318401102688,0,1451,PARQUE ESTADUAL DE ITAPUã,Parque Estadual de Itapuã
0000.43.2004,1.317711922811854,0,1451,PARQUE ESTADUAL QUARTA COLôNIA,Parque Estadual da Quarta Colônia
0000.43.2005,4.328049620951068,0,1451,PARQUE ESTADUAL DO TAINHAS,Parque Estadual do Tainhas
0000.43.2008,1.1026878015161958,0,1451,RESERVA BIOLóGICA ESTADUAL MATA PALUDOSA,Reserva Biológica Estadual Mata Paludosa
0000.43.2009,0.2772413793103448,1,1451,RESERVA BIOLóGICA DO SãO DONATO,Reserva Biológica do São Donato
0000.43.3736,1.1681598897312198,0,1451,PARQUE ESTADUAL DO CAMAQUã,Parque Estadual do Camaquã
0000.50.0419,0.9469331495520331,0,1451,PARQUE ESTADUAL DO PROSA,Parque Estadual do Prosa
0000.50.0420,2.029655172413793,1,1451,PARQUE ESTADUAL DAS VÁRZEAS DO RIO IVINHEMA,Parque Estadual das Várzeas do Rio Ivinhema
0000.50.0421,0.009648518263266712,0,1451,PARQUE ESTADUAL DAS NASCENTES DO RIO TAQUARI,NA
0000.50.0422,1.606896551724138,1,1451,PARQUE ESTADUAL MATAS DO SEGREDO,Parque Estadual Mata do Segredo
0000.50.1515,0.02343211578221916,0,1451,MONUMENTO NATURAL DA GRUTA DO LAGO AZUL,Monumento Natural da Gruta do Lago Azul
0000.51.0448,2.77394900068918,0,1451,PARQUE ESTADUAL SERRA RICARDO FRANCO,Parque Estadual da Serra de Ricardo Franco
0000.51.0462,2.346657477601654,0,1451,PARQUE ESTADUAL SERRA SANTA BÁRBARA,Parque Estadual Serra de Santa Bárbara
0000.51.0464,9.509303928325293,0,1451,PARQUE ESTADUAL MÃE BONIFÁCIA,Parque Mãe Bonifácia
0000.51.0465,1.4135079255685734,0,1451,PARQUE ESTADUAL GRUTA DA LAGOA AZUL,Parque Estadual Gruta da Lagoa Azul
0000.51.0470,1.3783597518952446,0,1451,PARQUE ESTADUAL DO XINGU,Parque Estadual do Xingu
0000.51.0472,1.019986216402481,0,1451,PARQUE ESTADUAL SERRA AZUL,Parque Estadual da Serra Azul
0000.51.0477,0.5337931034482759,1,1451,PARQUE ESTADUAL DO GUIRÁ,Parque Estadual Guirá
0000.51.1901,3.33907649896623,0,1451,PARQUE ESTADUAL CRISTALINO,Parque Estadual do Cristalino
0000.51.1916,1.335630599586492,0,1451,PARQUE ESTADUAL ENCONTRO DAS ÁGUAS,Parque Estadual Encontro das Águas
0000.52.0899,2.1509303928325294,0,1451,PARQUE ESTADUAL ALTAMIRO DE MOURA PACHECO,Parque Estadual Altamiro de Moura Pacheco
0000.52.1738,6.72157133011716,0,1451,PARQUE ESTADUAL DA SERRA DE CALDAS NOVAS,Parque Estadual da Serra de Caldas Novas
0000.52.1739,7.241212956581668,0,1451,PARQUE ESTADUAL DOS PIRINEUS,Parque Estadual dos Pirineus
0000.52.1740,8.0289455547898,0,1451,PARQUE ESTADUAL DE TERRA RONCA,Parque Estadual Terra Ronca
0000.52.1744,1.1516195727084768,0,1451,PARQUE ESTADUAL DO ARAGUAIA,Parque Estadual do Araguaia
0000.52.1745,3.305995864920744,0,1451,PARQUE ESTADUAL DA SERRA DOURADA,Parque Estadual da Serra Dourada
0000.53.1634,14.306685044796692,0,1451,ESTAÇÃO ECOLÓGICA DE ÁGUAS EMENDADAS,Estação Ecológica de Águas Emendadas
0455.33.1788,5.681598897312199,0,1451,ÁREA DE PROTEÇÃO AMBIENTAL DO PARQUE MUNICIPAL ECOLÓGICO DE MARAPENDI,Reserva de Marapendi
0520.32.2778,0.698828394210889,0,1451,PARQUE NATURAL MUNICIPAL DE JACARENEMA,Parque Natural Municipal de Jacarenema
0530.32.2644,5.419710544452102,0,1451,PARQUE ESTADUAL DA FONTE GRANDE,Parque Estadual da Fonte Grande
0810.24.1851,16.955203308063403,0,1451,PARQUE NATURAL MUNICIPAL DA CIDADE DO NATAL DOM NIVALDO MONTE,Parque da Cidade Dom Nivaldo Monte
4730.35.2799,0.8373535492763611,0,1451,RESERVA BIOLóGICA TAMBORé,Reserva Biológica Tamboré
0000.00.0005,1.2358620689655173,1,1451,ÁREA DE PROTEÇÃO AMBIENTAL DA BACIA DO RIO SÃO JOÃO - MICO LEÃO,Área de Proteção Ambiental da Bacia do Rio São João - Mico Leão
0000.00.0006,0.8572413793103448,1,1451,ÁREA DE PROTEÇÃO AMBIENTAL DA BALEIA FRANCA,Área de Proteção Ambiental da Baleia Franca
0000.00.0014,1.8152997932460373,0,1451,ÁREA DE PROTEÇÃO AMBIENTAL DE CANANÉIA-IGUAPÉ-PERUÍBE,Área de Proteção Ambiental de Cananéia-Iguapé-Peruíbe
0000.00.0016,0.1724137931034483,1,1451,ÁREA DE PROTEÇÃO AMBIENTAL DE GUAPI-MIRIM,Área de Proteção Ambiental de Guapi-Mirim
0000.00.0019,5.191358024691358,0,162,ÁREA DE PROTEÇÃO AMBIENTAL DELTA DO PARNAIBA,Área de Proteção Ambiental Delta do Parnaíba
0000.00.0023,2.0482425913163333,0,1451,ÁREA DE PROTEÇÃO AMBIENTAL DO PLANALTO CENTRAL,Área de Proteção Ambiental do Planalto Central
0000.00.0025,2.3071083505866117,2,1451,ÁREA DE PROTEÇÃO AMBIENTAL ILHAS E VÁRZEAS DO RIO PARANÁ,Área de Proteção Ambiental Ilhas e Várzeas do Rio Paraná
0000.00.0035,2.186767746381806,0,1451,ÁREA DE RELEVANTE INTERESSE ECOLÓGICA FLORESTA DA CICUTA,Área de Relevante Interesse Ecológico Floresta da Cicuta
0000.00.0037,156.9944865609924,0,1451,ÁREA DE RELEVANTE INTERESSE ECOLÓGICO ILHAS QUEIMADA GRANDE E QUEIMADA PEQUENA,Área de Relevante Interesse Ecológico Ilhas Queimada Grande e Queimada Pequena
0000.00.0039,0.44245348035837356,0,1451,ÁREA DE RELEVANTE INTERESSE ECOLÓGICA MANGUEZAIS DA FOZ DO RIO MAMANGUAPE,Área de Relevante Interesse Ecológico Manguezais da Foz do Rio Mamanguape
0000.00.0041,0.6581667815299793,0,1451,ÁREA DE RELEVANTE INTERESSE ECOLÓGICA MATÃO DE COSMÓPOLIS,Área de Relevante Interesse Ecológico Matão de Cosmópolis
0000.00.0045,1.2924137931034483,1,1451,ÁREA DE RELEVANTE INTERESSE ECOLÓGICA SERRA DA ABELHA,Área de Relevante Interesse Ecológico Serra da Abelha
0000.00.0049,17.76774638180565,0,1451,PARQUE NACIONAL DE ANAVILHANAS,Parque Nacional de Anavilhanas
0000.00.0057,5.73604410751206,0,1451,ESTAÇÃO ECOLÓGICA DE MARACÁ,Reserva Biológica Ilha de Maracá
0000.00.0077,0.7924137931034483,1,1451,FLORESTA NACIONAL DE ASSUNGUI,Floresta Nacional Açungui
0000.00.0078,2.904893177119228,0,1451,FLORESTA NACIONAL DE CAÇADOR,Floresta Nacional de Caçador
0000.00.0079,0.9213793103448276,1,1451,FLORESTA NACIONAL DE CAPÃO BONITO,Floresta Nacional de Capão Bonito
0000.00.0080,1.9137931034482758,1,1451,FLORESTA NACIONAL DE CHAPECÓ,Floresta Nacional Chapecó
0000.00.0085,0.39379310344827584,1,1451,FLORESTA NACIONAL DE BALATA-TUFARI,Floresta Nacional de Balata-Tufari
0000.00.0087,1.3873190902825638,0,1451,FLORESTA NACIONAL DE CANELA,Floresta Nacional de Canela
